tconst,titleType,primaryTitle,originalTitle,genres
tt0005586,short,"Keno Bates, Liar","Keno Bates, Liar","Crime,Romance,Short"
tt0005587,short,A Keyboard Strategy,A Keyboard Strategy,"Comedy,Romance,Short"
tt0005588,movie,Kilmeny,Kilmeny,"Comedy,Drama"
tt0005589,movie,Kindling,Kindling,"Crime,Drama"
tt0005590,short,Knight of the Trail,Knight of the Trail,"Short,Western"
tt0005591,short,Koningin Elisabeth's dochter,Koningin Elisabeth's dochter,"Drama,Short"
tt0005592,movie,Kreutzer Sonata,Kreutzer Sonata,"Drama,Romance"
tt0005593,movie,Los ladrones del gran mundo,Los ladrones del gran mundo,\N
tt0005594,movie,Lady Audley's Secret,Lady Audley's Secret,Drama
tt0005595,short,Lady Baffles and Detective Duck,Lady Baffles and Detective Duck,"Comedy,Short"
tt0005596,movie,Lady Mackenzie's Big Game Pictures,Lady Mackenzie's Big Game Pictures,Documentary
tt0005597,short,A Lady in Distress,A Lady in Distress,Short
tt0005598,short,The Lady of Shalott,The Lady of Shalott,"Comedy,Short"
tt0005599,short,The Lady of the Lighthouse,The Lady of the Lighthouse,"Drama,Short"
tt0005600,movie,The Lamb,The Lamb,"Adventure,Comedy,Western"
tt0005601,short,A Lancashire Lass,A Lancashire Lass,"Crime,Drama,Short"
tt0005602,movie,The Governor's Daughters,Landshövdingens döttrar,\N
tt0005603,movie,Langdon's Legacy,Langdon's Legacy,Drama
tt0005604,movie,The Last Chapter,The Last Chapter,"Adventure,Romance"
tt0005605,movie,The Last Concert,The Last Concert,Drama
tt0005606,short,Last Night of the Barbary Coast,Last Night of the Barbary Coast,"Documentary,Short"
tt0005607,movie,The Last of the Mafia,The Last of the Mafia,Drama
tt0005608,movie,Das Laster,Das Laster,\N
tt0005609,short,The Laugh That Died,The Laugh That Died,"Drama,Short"
tt0005610,short,The Legal Light,The Legal Light,"Comedy,Short,Western"
tt0005611,short,Playmates,Lekkamraterna,Short
tt0005612,short,Lena,Lena,"Comedy,Short"
tt0005613,movie,Let Katie Do It,Let Katie Do It,Drama
tt0005614,short,Li'l Nor'wester,Li'l Nor'wester,"Drama,Short"
tt0005615,movie,Life Without Soul,Life Without Soul,"Drama,Horror,Sci-Fi"
tt0005616,short,A Life at Stake,A Life at Stake,"Short,Western"
tt0005617,movie,Life of American Indian,Life of American Indian,Documentary
tt0005618,movie,Life of Sam Davis: A Confederate Hero of the Sixties,Life of Sam Davis: A Confederate Hero of the Sixties,"Drama,History"
tt0005620,movie,The Light That Failed,The Light That Failed,Drama
tt0005621,movie,The Lily and the Rose,The Lily and the Rose,Drama
tt0005622,short,Liliya Belgii,Liliya Belgii,"Animation,Drama,Short"
tt0005623,movie,The Lily of Poverty Flat,The Lily of Poverty Flat,Western
tt0005624,movie,A Little Brother of the Rich,A Little Brother of the Rich,Drama
tt0005625,short,The Little Catamount,The Little Catamount,"Comedy,Romance,Short"
tt0005626,movie,The Little Dutch Girl,The Little Dutch Girl,Drama
tt0005627,short,Little Egypt Malone,Little Egypt Malone,"Comedy,Short"
tt0005628,movie,The Little Girl That He Forgot,The Little Girl That He Forgot,Drama
tt0005629,short,The Little Girl of the Attic,The Little Girl of the Attic,"Drama,Short,War"
tt0005630,movie,The Little Gypsy,The Little Gypsy,Drama
tt0005631,short,The Little Lumberjack,The Little Lumberjack,"Drama,Short"
tt0005632,movie,The Little Mademoiselle,The Little Mademoiselle,Drama
tt0005633,movie,The Little Minister,The Little Minister,"Drama,Romance"
tt0005634,short,The Little Miss Brown,The Little Miss Brown,"Comedy,Short"
tt0005635,short,Little Mr. Fixer,Little Mr. Fixer,"Comedy,Romance,Short"
tt0005636,movie,Little Pal,Little Pal,Drama
tt0005637,short,The Little Puritan,The Little Puritan,"Comedy,Short"
tt0005638,short,The Little Soldier Man,The Little Soldier Man,"Comedy,Drama,Short"
tt0005639,movie,Little Sunset,Little Sunset,Comedy
tt0005640,short,The Little White Violet,The Little White Violet,"Drama,Short"
tt0005641,short,Lon of Lone Mountain,Lon of Lone Mountain,"Drama,Short"
tt0005642,movie,A London Flat Mystery,A London Flat Mystery,"Crime,Drama"
tt0005643,short,London's Yellow Peril,London's Yellow Peril,"Crime,Short"
tt0005644,movie,The Lone Star Rush,The Lone Star Rush,"Adventure,Drama"
tt0005645,movie,The Lonesome Heart,The Lonesome Heart,Drama
tt0005646,short,When the Lion Roared,Lonesome Luke,"Comedy,Short"
tt0005647,short,"Lonesome Luke, Social Gangster","Lonesome Luke, Social Gangster","Comedy,Short"
tt0005648,movie,The Long Chance,The Long Chance,Western
tt0005649,movie,Lord John in New York,Lord John in New York,Mystery
tt0005650,short,The Lost House,The Lost House,"Drama,Short"
tt0005651,short,The Lost Lord Lowell,The Lost Lord Lowell,"Comedy,Drama,Short"
tt0005652,short,Lost in the Jungle,Lost in the Jungle,"Animation,Comedy,Short"
tt0005653,movie,The Love Route,The Love Route,"Romance,Western"
tt0005654,short,"Love, Speed and Thrills","Love, Speed and Thrills","Action,Comedy,Short"
tt0005655,short,Love and a Savage,Love and a Savage,"Comedy,Short"
tt0005656,short,Love in Armor,Love in Armor,"Comedy,Short"
tt0005657,movie,Love in a Wood,Love in a Wood,Comedy
tt0005658,movie,Love's Pilgrimage to America,Love's Pilgrimage to America,"Comedy,Drama"
tt0005659,short,Love's Way,Love's Way,"Comedy,Drama,Short"
tt0005660,short,"Love, Loot and Crash","Love, Loot and Crash","Comedy,Short"
tt0005661,short,A Lover's Lost Control,A Lover's Lost Control,"Comedy,Short"
tt0005662,short,A Lucky Deal,A Lucky Deal,"Short,Western"
tt0005663,short,A Lucky Leap,A Lucky Leap,"Comedy,Short"
tt0005664,short,A Lucky Strike,A Lucky Strike,"Comedy,Short"
tt0005665,movie,The Lure of Alaska,The Lure of Alaska,Documentary
tt0005666,movie,The Lure of Woman,The Lure of Woman,Western
tt0005667,movie,The Lure of the Mask,The Lure of the Mask,"Adventure,Drama,Romance"
tt0005668,movie,The Luring Lights,The Luring Lights,Drama
tt0005669,movie,Lydia Gilmore,Lydia Gilmore,Drama
tt0005670,movie,Lyon Lea,Lyon Lea,\N
tt0005671,movie,M'Liss,M'Liss,Western
tt0005672,movie,Ma Hoggan's New Boarder,Ma Hoggan's New Boarder,\N
tt0005673,short,Ma's Girls,Ma's Girls,"Short,Western"
tt0005674,short,Mabel Lost and Won,Mabel Lost and Won,"Comedy,Short"
tt0005675,short,Mabel and Fatty Viewing the World's Fair at San Francisco,Mabel and Fatty Viewing the World's Fair at San Francisco,"Comedy,Documentary,Short"
tt0005676,short,Fatty and Mabel's Simple Life,Fatty and Mabel's Simple Life,"Comedy,Short"
tt0005677,short,Mabel and Fatty's Wash Day,Mabel and Fatty's Wash Day,"Comedy,Short"
tt0005678,short,Mabel's Wilful Way,Mabel's Wilful Way,"Comedy,Short"
tt0005679,short,"Mabel, Fatty and the Law","Mabel, Fatty and the Law","Comedy,Short"
tt0005680,movie,Marvelous Maciste,Maciste,Adventure
tt0005681,short,The Mad Maid of the Forest,The Mad Maid of the Forest,"Drama,Short"
tt0005682,movie,Madame Butterfly,Madame Butterfly,Drama
tt0005683,movie,Madame de Thebes,Madame de Thèbes,Drama
tt0005684,short,The Magic Bon Bons,The Magic Bon Bons,"Comedy,Family,Fantasy"
tt0005685,movie,The Magic Skin,The Magic Skin,"Drama,History"
tt0005686,movie,The Magic Toy Maker,The Magic Toy Maker,Drama
tt0005687,short,The Magistrate's Story,The Magistrate's Story,"Drama,Short"
tt0005688,short,Maid of the Mist,Maid of the Mist,"Drama,Romance,Short"
tt0005689,movie,The Majesty of the Law,The Majesty of the Law,Drama
tt0005690,short,The Making Over of Geoffrey Manning,The Making Over of Geoffrey Manning,"Drama,Short"
tt0005691,short,Man-Afraid-of-His-Wardrobe,Man-Afraid-of-His-Wardrobe,"Comedy,Short,Western"
tt0005692,movie,The Man Behind the Door,The Man Behind the Door,Comedy
tt0005693,movie,The Man Trail,The Man Trail,Drama
tt0005694,movie,The Man Who Beat Dan Dolan,The Man Who Beat Dan Dolan,Drama
tt0005695,movie,The Man Who Couldn't Beat God,The Man Who Couldn't Beat God,Drama
tt0005696,movie,The Man Who Found Himself,The Man Who Found Himself,"Crime,Drama"
tt0005697,short,The Man Who Found Out,The Man Who Found Out,"Drama,Short"
tt0005698,movie,The Man Who Stayed at Home,The Man Who Stayed at Home,"Crime,Drama"
tt0005699,movie,The Man Who Vanished,The Man Who Vanished,Drama
tt0005700,movie,A Man and His Mate,A Man and His Mate,"Action,Adventure,Crime"
tt0005701,short,The Man from Nowhere,The Man from Nowhere,"Short,Western"
tt0005702,movie,The Man from Oregon,The Man from Oregon,Drama
tt0005703,short,The Man from Texas,The Man from Texas,"Short,Western"
tt0005704,short,The Man in Possession,The Man in Possession,"Comedy,Short"
tt0005705,movie,The Man in the Attic,The Man in the Attic,Crime
tt0005706,short,The Man in the Shadows,The Man in the Shadows,"Drama,Short"
tt0005707,movie,A Man of His Word,A Man of His Word,Drama
tt0005708,movie,The Man of Shame,The Man of Shame,"Drama,History"
tt0005709,short,The Man on Watch,The Man on Watch,"Mystery,Short"
tt0005710,movie,A Man's Making,A Man's Making,Drama
tt0005711,movie,A Man's Prerogative,A Man's Prerogative,Drama
tt0005712,short,A Man's Way,A Man's Way,"Drama,Short"
tt0005713,movie,The Marble Heart,The Marble Heart,Drama
tt0005714,movie,Margot,Margot,\N
tt0005715,movie,The Marriage of Kitty,The Marriage of Kitty,Comedy
tt0005716,movie,Marrying Money,Marrying Money,Comedy
tt0005717,movie,Marse Covington,Marse Covington,Drama
tt0005718,short,"Martin Lowe, Financier","Martin Lowe, Financier","Drama,Short"
tt0005719,movie,Martyrs of the Alamo,Martyrs of the Alamo,"Drama,History,War"
tt0005720,short,Mary's Duke,Mary's Duke,"Comedy,Drama,Short"
tt0005721,movie,Mary's Lamb,Mary's Lamb,Comedy
tt0005722,movie,The Masqueraders,The Masqueraders,Drama
tt0005723,short,The Master Mummer,The Master Mummer,"Drama,Short"
tt0005724,short,The Master of His House,The Master of His House,"Comedy,Short"
tt0005725,movie,The Master of the House,The Master of the House,Drama
tt0005726,short,The Master's Model,The Master's Model,"Drama,Short"
tt0005727,short,Matilda's Legacy,Matilda's Legacy,"Comedy,Short"
tt0005728,movie,The Mating,The Mating,Drama
tt0005729,short,A Matrimonial Boomerang,A Matrimonial Boomerang,"Comedy,Short"
tt0005730,short,Matrimony,Matrimony,"Drama,Short"
tt0005731,short,Max and the Purse,Max et le sac,"Comedy,Short"
tt0005732,movie,May Blossom,May Blossom,Drama
tt0005733,movie,Life's Whirlpool,McTeague,Drama
tt0005734,short,The Measure of a Man,The Measure of a Man,"Drama,Short"
tt0005735,short,The Meddler,The Meddler,"Drama,Short"
tt0005736,movie,The Melting Pot,The Melting Pot,Drama
tt0005737,short,The Memory Tree,The Memory Tree,"Drama,Short,War"
tt0005738,movie,The Menace of the Mute,The Menace of the Mute,"Crime,Mystery"
tt0005739,movie,The Middleman,The Middleman,"Adventure,Crime,Drama"
tt0005740,movie,Midnight at Maxim's,Midnight at Maxim's,Comedy
tt0005741,short,Midshipman Easy,Midshipman Easy,"Adventure,Short"
tt0005742,short,The Mighty Hold,The Mighty Hold,"Drama,Short"
tt0005743,movie,Mignon,Mignon,Drama
tt0005744,movie,Milestones of Life,Milestones of Life,Drama
tt0005745,movie,The Mill on the Floss,The Mill on the Floss,Drama
tt0005746,movie,The Millionaire Baby,The Millionaire Baby,"Adventure,Drama,Mystery"
tt0005747,short,The Millionaire Paupers,The Millionaire Paupers,"Drama,Romance,Short"
tt0005748,short,Minerva's Mission,Minerva's Mission,"Drama,Romance,Short"
tt0005749,short,Minlotsen,Minlotsen,"Drama,Short"
tt0005750,movie,The Miracle of Life,The Miracle of Life,"Drama,Fantasy"
tt0005751,short,The Miser's Legacy,The Miser's Legacy,"Drama,Short"
tt0005752,movie,The Misleading Lady,The Misleading Lady,"Comedy,Drama"
tt0005753,short,Miss Fatty's Seaside Lovers,Miss Fatty's Seaside Lovers,"Comedy,Short"
tt0005754,movie,The Missing Links,The Missing Links,Mystery
tt0005755,movie,Los misterios de Barcelona,Los misterios de Barcelona,\N
tt0005756,movie,Mistress Nell,Mistress Nell,"Drama,History"
tt0005757,short,Mixed Flats,Mixed Flats,"Comedy,Short"
tt0005758,short,Mixed Up,Mixed Up,"Comedy,Short"
tt0005759,short,A Mixup for Mazie,A Mixup for Mazie,"Comedy,Short"
tt0005760,movie,The Model,The Model,Drama
tt0005761,movie,A Modern Magdalen,A Modern Magdalen,Drama
tt0005762,movie,Moderne Ægteskab,Moderne Ægteskab,\N
tt0005763,movie,Money,Money,Drama
tt0005764,movie,The Money Master,The Money Master,Drama
tt0005765,short,The Money Leeches,The Money Leeches,"Drama,Short"
tt0005766,short,The Monopolist,The Monopolist,"Drama,Short"
tt0005767,movie,Monsieur Lecoq,Monsieur Lecoq,Mystery
tt0005768,short,Mooi Holland,Mooi Holland,Short
tt0005769,movie,The Moonstone,The Moonstone,Mystery
tt0005770,movie,The Morals of Marcus,The Morals of Marcus,"Comedy,Drama"
tt0005771,short,Morpheus Mike,Morpheus Mike,"Animation,Short"
tt0005772,movie,Mortmain,Mortmain,"Drama,Horror"
tt0005773,movie,The Moth and the Flame,The Moth and the Flame,Drama
tt0005774,short,A Mother's Atonement,A Mother's Atonement,"Drama,Short"
tt0005775,movie,A Mother's Confession,A Mother's Confession,Drama
tt0005776,short,Mother's Roses,Mother's Roses,"Drama,Short"
tt0005777,movie,Eine Motte flog zum Licht,Eine Motte flog zum Licht,\N
tt0005778,short,The Mountain Girl,The Mountain Girl,"Drama,Romance,Short"
tt0005779,short,Mountain Justice,Mountain Justice,"Drama,Short"
tt0005780,short,Mr. 'Silent' Haskins,Mr. 'Silent' Haskins,"Short,Western"
tt0005781,movie,Mr. Grex of Monte Carlo,Mr. Grex of Monte Carlo,Drama
tt0005782,movie,Mr. Lyndon at Liberty,Mr. Lyndon at Liberty,Drama
tt0005783,short,Mrs. Cassell's Profession,Mrs. Cassell's Profession,"Crime,Short"
tt0005784,short,Mrs. Murphy's Cooks,Mrs. Murphy's Cooks,"Comedy,Short,Western"
tt0005785,movie,Mrs. Plum's Pudding,Mrs. Plum's Pudding,"Comedy,Western"
tt0005786,movie,The Mummy and the Humming Bird,The Mummy and the Humming Bird,Drama
tt0005787,movie,Musketier Kaczmarek,Musketier Kaczmarek,Comedy
tt0005788,movie,My Best Girl,My Best Girl,"Comedy,Drama"
tt0005789,short,My Lady High and Mighty,My Lady High and Mighty,"Comedy,Drama,Short"
tt0005790,movie,My Madonna,My Madonna,Drama
tt0005791,movie,My Old Dutch,My Old Dutch,Drama
tt0005792,short,My Valet,My Valet,"Comedy,Short"
tt0005793,movie,Mysteries of London,Mysteries of London,"Crime,Drama"
tt0005794,movie,Mysteries of the Grand Hotel,Mysteries of the Grand Hotel,"Mystery,Thriller"
tt0005795,movie,The Mystery of Room 13,The Mystery of Room 13,Mystery
tt0005796,movie,The Mystery of a Hansom Cab,The Mystery of a Hansom Cab,"Crime,Drama,Mystery"
tt0005797,movie,Mästertjuven,Mästertjuven,Drama
tt0005798,short,Nan o' the Backwoods,Nan o' the Backwoods,"Drama,Short"
tt0005799,movie,Natasha Rostova,Natasha Rostova,\N
tt0005800,movie,The Nation's Peril,The Nation's Peril,Drama
tt0005801,movie,"The Nature Man: or, the Struggle for Existence","The Nature Man: Or, The Struggle for Existence",Documentary
tt0005802,movie,Neal of the Navy,Neal of the Navy,"Adventure,Romance"
tt0005803,movie,Nearly a Lady,Nearly a Lady,Comedy
tt0005804,movie,Nedra,Nedra,Drama
tt0005805,movie,Dionysus' Anger,Dvoryanskoe gnezdo,\N
tt0005806,short,Never Again,Never Again,"Drama,Short,Western"
tt0005807,short,The New Adam and Eve,The New Adam and Eve,"Drama,Short"
tt0005808,movie,The New Exploits of Elaine,The New Exploits of Elaine,"Action,Adventure"
tt0005809,movie,The Governor,The Nigger,Drama
tt0005810,short,A Night Out,A Night Out,"Comedy,Short"
tt0005811,movie,A Night Out,A Night Out,Comedy
tt0005812,short,A Night in the Show,A Night in the Show,"Comedy,Short"
tt0005813,movie,Nikolay Stavrogin,Nikolay Stavrogin,\N
tt0005814,movie,Niobe,Niobe,"Comedy,Drama"
tt0005815,movie,Chopin's Nocturne,El nocturno de Chopin,\N
tt0005816,movie,Not Guilty,Not Guilty,Drama
tt0005817,short,Nur nicht heiraten,Nur nicht heiraten,"Drama,Romance,Short"
tt0005818,movie,När konstnärer älska,När konstnärer älska,Drama
tt0005819,short,O'Garry of the Royal Mounted,O'Garry of the Royal Mounted,"Drama,Short"
tt0005820,short,"Oh, Daddy!","Oh, Daddy!","Comedy,Drama,Short"
tt0005821,movie,Old Dutch,Old Dutch,Comedy
tt0005822,movie,The Old Folks at Home,The Old Folks at Home,Drama
tt0005823,movie,Old Heidelberg,Old Heidelberg,"Drama,Romance"
tt0005824,movie,The Old Homestead,The Old Homestead,"Comedy,Drama"
tt0005825,short,An Old-Fashioned Girl,An Old-Fashioned Girl,"Drama,Romance,Short"
tt0005826,short,On Bitter Creek,On Bitter Creek,"Short,Western"
tt0005827,movie,On Dangerous Paths,On Dangerous Paths,Drama
tt0005828,short,On Her Wedding Night,On Her Wedding Night,"Mystery,Short"
tt0005829,short,On the Bread Line,On the Bread Line,"Drama,Short"
tt0005830,short,On the Eagle Trail,On the Eagle Trail,"Short,Western"
tt0005831,movie,On the Firing Line with the Germans,On the Firing Line with the Germans,"Documentary,War"
tt0005832,movie,On the Night Stage,On the Night Stage,"Adventure,Romance,Western"
tt0005833,movie,On the Spanish Main,On the Spanish Main,Documentary
tt0005834,short,On the Stroke of Twelve,On the Stroke of Twelve,"Drama,Short"
tt0005835,short,On the Wrong Track,On the Wrong Track,"Drama,Short"
tt0005836,movie,Once Every Ten Minutes,Once Every Ten Minutes,Comedy
tt0005837,movie,One Million Dollars,One Million Dollars,Mystery
tt0005838,short,A One Night Stand,A One Night Stand,"Comedy,Short"
tt0005839,short,A One Reel Feature,A One Reel Feature,"Animation,Comedy,Short"
tt0005840,short,The Only Man,The Only Man,"Comedy,Short"
tt0005841,short,The Only Way Out,The Only Way Out,"Drama,Short"
tt0005842,short,Only a Farmer's Daughter,Only a Farmer's Daughter,"Comedy,Short"
tt0005843,short,Only a Messenger Boy,Only a Messenger Boy,"Comedy,Short"
tt0005844,movie,La otra Carmen,La otra Carmen,\N
tt0005845,short,Our Dare-Devil Chief,Our Dare-Devil Chief,"Comedy,Short"
tt0005846,short,Out of Bondage,Out of Bondage,"Crime,Drama,Short"
tt0005847,movie,Out of the Darkness,Out of the Darkness,Drama
tt0005848,short,Out of the Ruins,Out of the Ruins,"Comedy,Drama,Short"
tt0005849,short,Out of the Silence,Out of the Silence,"Drama,Short"
tt0005850,movie,The Outcast,The Outcast,Drama
tt0005851,short,The Outer Edge,The Outer Edge,"Drama,Short"
tt0005852,short,The Outlaw's Bride,The Outlaw's Bride,"Short,Western"
tt0005853,movie,The Outlaw's Revenge,The Outlaw's Revenge,"Biography,Drama"
tt0005854,short,The Outrage,The Outrage,"Drama,Short,War"
tt0005855,short,Outside the Gates,Outside the Gates,"Fantasy,Romance,Short"
tt0005856,movie,Over Night,Over Night,Comedy
tt0005857,short,The Oyster Dredger,The Oyster Dredger,"Drama,Short"
